Date,Open,High,Low,Close,Tickvol,Volume,Spread
2023-02-16,1.06862,1.07225,1.06546,1.06716,105502,0,0.59375
2023-02-17,1.0672,1.06985,1.06128,1.06935,88032,0,0.5
2023-02-20,1.06848,1.07047,1.06704,1.06853,46733,0,0.9166666666666666
2023-02-21,1.06837,1.06983,1.06375,1.06465,86898,0,1.4166666666666667
2023-02-22,1.06445,1.0664,1.05992,1.06045,95621,0,1.53125
2023-02-23,1.06036,1.06278,1.05771,1.05971,85675,0,1.125
2023-02-24,1.05926,1.06143,1.05362,1.05446,105630,0,1.1354166666666667
2023-02-27,1.05459,1.06199,1.0533,1.06096,78958,0,1.4166666666666667
2023-02-28,1.06084,1.06454,1.05739,1.05741,76441,0,1.1979166666666667
2023-03-01,1.05751,1.06916,1.05654,1.06694,94532,0,1.1458333333333333
2023-03-02,1.06683,1.06728,1.05765,1.05972,96540,0,1.0625
2023-03-03,1.05966,1.06387,1.05884,1.06328,83347,0,0.9375
2023-03-06,1.06228,1.06945,1.06217,1.0683,76290,0,1.5625
2023-03-07,1.06819,1.06945,1.0546,1.05495,102510,0,1.03125
2023-03-08,1.05485,1.0574,1.05244,1.05442,78974,0,1.03125
2023-03-09,1.05434,1.05913,1.0538,1.05814,65698,0,1.1666666666666667
2023-03-10,1.05815,1.07008,1.0574,1.06381,131346,0,1.0416666666666667
2023-03-13,1.06934,1.07486,1.06504,1.07286,191578,0,0.6458333333333334
2023-03-14,1.07274,1.07496,1.0679,1.07309,139807,0,0.59375
2023-03-15,1.0731,1.07599,1.0516,1.05766,155778,0,0.9375
2023-03-16,1.05757,1.06357,1.05507,1.06115,145541,0,0.5625
2023-03-17,1.06115,1.06854,1.06081,1.06653,99112,0,0.14130434782608695
2023-03-20,1.0683,1.07309,1.06313,1.07177,112944,0,0.7708333333333334
2023-03-21,1.07177,1.07886,1.07041,1.07667,75277,0,0.6145833333333334
2023-03-22,1.07667,1.09125,1.07592,1.08574,94444,0,0.6666666666666666
2023-03-23,1.08574,1.09299,1.08242,1.0832,100584,0,0.6770833333333334
2023-03-24,1.0832,1.08384,1.07124,1.07601,107212,0,0.14130434782608695
2023-03-27,1.07706,1.08001,1.07451,1.07977,73682,0,0.8125
2023-03-28,1.07974,1.08486,1.07934,1.08444,65412,0,0.7916666666666666
2023-03-29,1.08454,1.08717,1.08178,1.08444,69762,0,0.8125
2023-03-30,1.08432,1.09263,1.08237,1.0905,70017,0,1.0520833333333333
2023-03-31,1.09044,1.09257,1.08363,1.08429,71293,0,0.6666666666666666
2023-04-03,1.08398,1.09167,1.07882,1.09031,78371,0,0.78125
2023-04-04,1.09015,1.09733,1.0883,1.0956,73385,0,0.8333333333333334
2023-04-05,1.09547,1.09696,1.08911,1.09056,68562,0,0.7083333333333334
2023-04-06,1.09063,1.09377,1.08846,1.09192,55836,0,0.8020833333333334
2023-04-07,1.09198,1.0924,1.08757,1.08984,23716,0,1.71875
2023-04-10,1.08953,1.09173,1.08313,1.08613,45051,0,1.59375
2023-04-11,1.08599,1.09282,1.08458,1.09131,58069,0,0.96875
2023-04-12,1.09122,1.10004,1.0906,1.09914,61907,0,0.8333333333333334
2023-04-13,1.09903,1.10678,1.09766,1.10473,58269,0,1.2916666666666667
2023-04-14,1.10462,1.10759,1.09724,1.09946,67756,0,0.8229166666666666
2023-04-17,1.09886,1.09998,1.09093,1.09287,59290,0,1.0729166666666667
2023-04-18,1.09269,1.0983,1.09202,1.09723,55761,0,1.0416666666666667
2023-04-19,1.09728,1.0984,1.09174,1.09558,61815,0,1.0104166666666667
2023-04-20,1.09545,1.09898,1.09335,1.09698,61734,0,0.8854166666666666
2023-04-21,1.09698,1.09938,1.09379,1.09894,57227,0,0.9791666666666666
2023-04-24,1.09885,1.10501,1.09659,1.10446,50008,0,0.9583333333333334
2023-04-25,1.10457,1.1067,1.09641,1.09746,59695,0,0.7395833333333334
2023-04-26,1.0973,1.10956,1.09604,1.10416,73836,0,0.7083333333333334
2023-04-27,1.10382,1.10635,1.09922,1.10284,65397,0,0.9166666666666666
2023-04-28,1.10281,1.1045,1.09624,1.10163,82558,0,0.8854166666666666
2023-05-01,1.10119,1.10357,1.09644,1.09759,50698,0,1.7291666666666667
2023-05-02,1.09755,1.1008,1.09422,1.09993,64726,0,0.7708333333333334
2023-05-03,1.09983,1.10916,1.09969,1.106,73928,0,0.5625
2023-05-04,1.10606,1.10918,1.09862,1.10138,86213,0,0.5208333333333334
2023-05-05,1.10105,1.10479,1.09667,1.10182,60430,0,1.0416666666666667
2023-05-08,1.10226,1.10538,1.10001,1.10043,45944,0,1.3333333333333333
2023-05-09,1.10033,1.1005,1.09411,1.09604,52387,0,0.7083333333333334
2023-05-10,1.09606,1.1007,1.09417,1.0983,64984,0,0.8229166666666666
2023-05-11,1.09818,1.09981,1.09002,1.09165,69456,0,0.7916666666666666
2023-05-12,1.09149,1.09356,1.08478,1.08498,61242,0,0.5416666666666666
2023-05-15,1.0853,1.08909,1.08454,1.08741,51089,0,0.9166666666666666
2023-05-16,1.08736,1.09047,1.08549,1.08616,59097,0,0.4791666666666667
2023-05-17,1.08617,1.08736,1.08103,1.08381,59646,0,0.7395833333333334
2023-05-18,1.08377,1.0848,1.07625,1.07711,56757,0,0.8020833333333334
2023-05-19,1.07686,1.08288,1.07599,1.08048,69159,0,0.8333333333333334
2023-05-22,1.08045,1.08314,1.07956,1.08131,63834,0,1.28125
2023-05-23,1.0811,1.08205,1.07602,1.07709,68646,0,0.9479166666666666
2023-05-24,1.07693,1.08014,1.07482,1.07505,76729,0,0.8958333333333334
2023-05-25,1.07486,1.07566,1.07074,1.07251,71253,0,0.375
2023-05-26,1.07242,1.07587,1.07018,1.07258,65979,0,0.6666666666666666
2023-05-29,1.07178,1.07436,1.07055,1.07093,26812,0,0.8958333333333334
2023-05-30,1.07082,1.07467,1.06726,1.07346,72119,0,0.65625
2023-05-31,1.0733,1.07356,1.06353,1.06885,77074,0,0.5520833333333334
2023-06-01,1.06872,1.07686,1.06619,1.07615,66325,0,0.875
2023-06-02,1.07617,1.07791,1.07052,1.0706,59141,0,0.8645833333333334
2023-06-05,1.07071,1.07225,1.06747,1.07125,61925,0,1.1041666666666667
2023-06-06,1.07109,1.07329,1.06671,1.06923,50815,0,0.7708333333333334
2023-06-07,1.06915,1.07398,1.06683,1.06982,53385,0,0.59375
2023-06-08,1.06975,1.07871,1.06913,1.07814,53287,0,0.75
2023-06-09,1.07823,1.07851,1.0743,1.07495,48339,0,0.4375
2023-06-12,1.07448,1.07902,1.0733,1.07579,53350,0,0.8541666666666666
2023-06-13,1.07567,1.08236,1.07509,1.07925,63916,0,0.8541666666666666
2023-06-14,1.07923,1.0864,1.0774,1.08308,62307,0,0.6145833333333334
2023-06-15,1.08303,1.09528,1.08039,1.09454,61404,0,0.8958333333333334
2023-06-16,1.09425,1.09706,1.09176,1.09406,58638,0,0.8229166666666666
2023-06-19,1.09273,1.09463,1.09073,1.09225,39494,0,1.5833333333333333
2023-06-20,1.09197,1.09463,1.08918,1.09178,61768,0,1.1354166666666667
2023-06-21,1.09176,1.09908,1.09056,1.09856,64901,0,0.4270833333333333
2023-06-22,1.09856,1.10122,1.09486,1.09551,59803,0,0.75
2023-06-23,1.09551,1.09586,1.08444,1.08898,67374,0,0.8541666666666666
2023-06-26,1.09047,1.09202,1.08873,1.09053,58682,0,0.9583333333333334
2023-06-27,1.09052,1.09769,1.09018,1.09599,74820,0,0.46875
2023-06-28,1.09603,1.09626,1.08968,1.09124,74325,0,0.6458333333333334
2023-06-29,1.09123,1.09415,1.08602,1.08631,86189,0,1.0104166666666667
2023-06-30,1.08632,1.09319,1.08354,1.09092,71133,0,0.6458333333333334
2023-07-03,1.0909,1.0934,1.08702,1.09103,54133,0,1.1666666666666667
2023-07-04,1.09102,1.09163,1.08767,1.08784,31628,0,0.875
2023-07-05,1.0879,1.09079,1.0851,1.08534,54500,0,1.0
2023-07-06,1.08533,1.09007,1.08336,1.08883,74118,0,0.8229166666666666
2023-07-07,1.08853,1.09734,1.08671,1.0968,74702,0,0.78125
2023-07-10,1.0959,1.10015,1.09436,1.10007,48487,0,1.1979166666666667
2023-07-11,1.10008,1.1027,1.09769,1.10079,51314,0,0.5104166666666666
2023-07-12,1.10074,1.11404,1.09972,1.11292,75485,0,0.5625
2023-07-13,1.11251,1.12279,1.11251,1.12252,73456,0,0.8854166666666666
2023-07-14,1.12257,1.1245,1.12028,1.12303,63734,0,0.9325842696629213
2023-07-17,1.12288,1.12488,1.12033,1.12314,46415,0,1.0729166666666667
2023-07-18,1.12314,1.12758,1.12089,1.1228,76344,0,1.0625
2023-07-19,1.12263,1.12402,1.11744,1.11986,69164,0,0.9375
2023-07-20,1.11991,1.1229,1.11185,1.1129,67690,0,0.875
2023-07-21,1.11291,1.11449,1.1108,1.11246,57028,0,0.625
2023-07-24,1.11213,1.1147,1.10603,1.10641,67541,0,0.90625
2023-07-25,1.10636,1.10869,1.10206,1.10497,60015,0,0.9375
2023-07-26,1.105,1.11065,1.10378,1.10852,76916,0,0.875
2023-07-27,1.10856,1.11497,1.09659,1.09765,110742,0,0.9166666666666666
2023-07-28,1.09762,1.10477,1.09437,1.10141,106941,0,0.9375
2023-07-31,1.1023,1.10459,1.09932,1.09964,63873,0,1.125
2023-08-01,1.09966,1.10029,1.09525,1.09842,63981,0,0.8020833333333334
2023-08-02,1.09816,1.10187,1.09178,1.09379,77015,0,1.2395833333333333
2023-08-03,1.09371,1.09628,1.09124,1.0948,80559,0,0.7395833333333334
2023-08-04,1.0949,1.10421,1.09293,1.10055,78356,0,1.0104166666666667
2023-08-07,1.10111,1.1016,1.09655,1.10021,52824,0,1.25
2023-08-08,1.10026,1.10112,1.09292,1.09556,61011,0,0.6145833333333334
2023-08-09,1.09556,1.09954,1.09445,1.09734,49227,0,0.8229166666666666
2023-08-10,1.09739,1.10653,1.09651,1.09805,92544,0,0.9270833333333334
2023-08-11,1.09799,1.10049,1.09431,1.09451,66144,0,1.1145833333333333
2023-08-14,1.09492,1.09602,1.08744,1.09052,70515,0,1.3020833333333333
2023-08-15,1.09028,1.09525,1.08967,1.09043,86676,0,1.5729166666666667
2023-08-16,1.09042,1.09346,1.08716,1.08788,69353,0,1.34375
2023-08-17,1.08789,1.09185,1.08561,1.08717,91669,0,0.8958333333333334
2023-08-18,1.08716,1.08938,1.08451,1.08696,83896,0,1.1458333333333333
2023-08-21,1.08671,1.09137,1.08634,1.08949,75631,0,1.625
2023-08-22,1.08949,1.09305,1.08329,1.08452,75116,0,1.34375
2023-08-23,1.08448,1.08715,1.08026,1.08627,78253,0,0.90625
2023-08-24,1.08631,1.08767,1.0805,1.08096,60671,0,1.4166666666666667
2023-08-25,1.08086,1.0842,1.07656,1.07944,86091,0,0.96875
2023-08-28,1.07958,1.08223,1.07928,1.08182,52427,0,1.0
2023-08-29,1.08186,1.0892,1.07822,1.08793,80309,0,0.8645833333333334
2023-08-30,1.08796,1.09455,1.08551,1.09227,85044,0,0.84375
2023-08-31,1.09228,1.09394,1.08353,1.08427,88395,0,1.063157894736842
2023-09-01,1.08428,1.08818,1.07715,1.07728,103994,0,0.96875
2023-09-04,1.07738,1.08089,1.07712,1.07934,35955,0,0.96875
2023-09-05,1.07961,1.07983,1.07062,1.07209,85366,0,1.1145833333333333
2023-09-06,1.0722,1.07489,1.07024,1.07268,83401,0,1.0729166666666667
2023-09-07,1.07233,1.07318,1.06861,1.06948,72783,0,1.1354166666666667
2023-09-08,1.06965,1.07438,1.06924,1.06993,69538,0,0.8125
2023-09-11,1.07147,1.07594,1.0698,1.075,65836,0,0.8229166666666666
2023-09-12,1.07427,1.07688,1.07055,1.07529,61037,0,1.0208333333333333
2023-09-13,1.07538,1.07647,1.07107,1.07283,87189,0,0.75
2023-09-14,1.07281,1.07522,1.06319,1.0642,100373,0,0.5208333333333334
2023-09-15,1.06426,1.06879,1.06314,1.06591,72822,0,0.6354166666666666
2023-09-18,1.06587,1.06989,1.06546,1.06907,53916,0,1.09375
2023-09-19,1.06913,1.07181,1.06691,1.0679,57943,0,0.5625
2023-09-20,1.06775,1.0737,1.06501,1.06608,80266,0,0.7395833333333334
2023-09-21,1.06597,1.06736,1.06164,1.06604,89987,0,1.0625
2023-09-22,1.0658,1.06718,1.06149,1.06428,51569,0,0.90625
2023-09-25,1.06498,1.06552,1.05753,1.05919,35702,0,1.0729166666666667
2023-09-26,1.05928,1.06091,1.05618,1.05719,38537,0,0.6875
2023-09-27,1.05682,1.0574,1.04881,1.05015,47779,0,0.7708333333333334
2023-09-28,1.05009,1.0579,1.04909,1.0564,58724,0,0.7916666666666666
2023-09-29,1.05646,1.0617,1.05544,1.05735,57689,0,0.5416666666666666
2023-10-02,1.05651,1.05715,1.05574,1.05697,5060,0,4.642857142857143
